ID,IMDB_ID,Budget,Production Companies,Production Countries,Revenue,Runtime,Director
1015735,tt21837028,0,['OUP Documentary'],['Ukraine'],0,0,Igor Goma
1015736,,0,"['ABC Studios', 'Granada Productions']","['Australia', 'United States of America']",0,55,
1015744,,0,['OUP Documentary'],['Ukraine'],0,0,Natalia Miroshnichenko
1015761,,0,[],['Nicaragua'],0,16,Rodolfo D. Sandino
1015774,,60,"['Sick On Cinema', 'Banana Box Releasing']",['United States of America'],200,62,Sick On Cinema
1015783,tt19781638,65,"['EQUECO', 'Infractor Films']",['Chile'],0,20,Tomás Alzamora
1015789,tt21804408,0,[],[],0,6,Harun Güler
1015792,,0,['Channel 5'],[],0,67,
1015803,,0,[],['Taiwan'],0,0,Dan-Chi Huang
1015805,tt21814268,0,[],['United States of America'],0,42,
1015814,tt13515772,0,"['Open Heart Productions', 'Landwirth Legacy Productions']",[],0,97,Almog Avidian Antonir
1015819,,0,['Universidad del Cine'],['Argentina'],0,2,Joaquín Stahlschmidt
1015838,,0,[],[],0,48,Adia Ivey
1015839,tt15022588,0,[],[],0,16,Hilary Williams
1015841,,0,['0221 Média'],[],0,0,
1015847,tt21054116,0,[],[],0,12,Vee Hua
1015850,tt18574018,0,[],[],0,15,Allison Torem
1015854,tt18766540,0,[],[],0,10,Mathilde Suissa
1015856,,0,[],[],0,115,Yusuke Sakai
1015857,tt17069416,0,"['B22 Films', 'ITN Distribution']",['United States of America'],0,79,Brett Bentman
1015870,,0,[],[],0,11,Brian Zahm
1015872,tt16077616,500000,['Acid Bath Productions'],['United States of America'],0,0,James Balsamo
1015873,,0,[],[],0,34,Koda Calma
1015877,,0,[],[],0,15,George Butterworth
1015896,tt21106156,0,[],[],0,0,Stefano Viali
1015900,tt16426954,500000,['Acid Bath Productions'],['United States of America'],0,0,James Balsamo
1015907,,0,[],[],0,0,
1015908,tt11591360,0,[],['United States of America'],0,110,Christopher M. Don
1015911,,0,[],[],0,0,
1015914,tt21871924,0,"['The Walkers Films', 'Outland Film Production']",[],0,35,Singing Chen
1015936,tt20782072,2200000,"['Scandinavian Content Group', 'Nordisk Film Sweden', 'Ninetone Group', 'TV4']",['Sweden'],0,100,Johannes Persson
1015945,tt14751706,0,[],[],0,0,
1015951,,0,[],[],0,14,Marie Sizorn
1015961,,0,[],[],0,12,Borry Su
1015963,tt15721088,0,"['BondIt Media Capital', 'Buffalo 8 Productions', 'Lucky 13 Productions']",['United States of America'],0,84,Zach Golden
1015967,tt21867710,0,[],['Ukraine'],0,31,Volodymyr Mazurenok
1015972,,0,[],['South Korea'],0,77,Sun-Woo Young
1015975,,0,[],['South Korea'],0,75,Kim Deok-gyu
1015977,tt18469946,0,['35MM Produzioni Srl'],['Italy'],0,0,Roberto Gasparro
1015983,,0,[],['South Korea'],0,74,Han Gil-soo
1015991,,0,[],['South Korea'],0,79,Ya Sin-soo
1015996,,0,[],['South Korea'],0,73,Kim Man-bae
1015998,,0,[],['South Korea'],0,74,Choi Jung-ja
1015999,tt19770866,0,['Irwin Entertainment'],['United States of America'],0,60,Ali Wong
1016002,,0,[],['South Korea'],0,70,Ahn Hae-young
1016003,,0,[],[],0,13,Kuan-Yuan Lai
1016006,,0,[],['South Korea'],0,62,Lee Si-young
1016007,,0,[],[],0,72,Han Dong-yeon
1016008,,0,[],['South Korea'],0,78,Yoon Soo-hyun
1016011,,0,[],['South Korea'],0,67,Kim Deok-gyu
1016012,,0,[],['South Korea'],0,62,Richard Kim
1016013,,0,[],['South Korea'],0,74,Han Gil-soo
1016015,,0,[],['South Korea'],0,75,Park Dae-yoo
1016018,,0,[],['South Korea'],0,72,Han Gil-soo
1016019,,0,[],['South Korea'],0,68,Yoon Shin-I
1016020,tt21654266,0,[],['South Korea'],0,78,Ya Sin-soo
1016026,,0,[],['South Korea'],0,78,Yoon Soo-hyun
1016030,tt10560608,0,['PRAXIMA'],['United Kingdom'],0,13,Jamie Wanstall
1016034,tt19892782,0,[],['Japan'],0,31,Kozue Ito
1016035,,0,[],['South Korea'],0,69,Yoon Shin-I
1016038,tt20880978,0,[],[],0,26,Ayumi Kurokawa
1016039,,0,[],['South Korea'],0,88,Yoon Shin-I
1016042,,0,[],['South Korea'],0,83,Yoon Soo-hyun
1016048,tt18646514,0,[],[],0,9,Michael Gamarano Singleton
1016049,,0,['BrutX'],['France'],0,0,
1016061,,0,['BrutX'],['France'],0,0,Eric Jacquemin
1016070,,0,[],[],0,12,Nagore Muriel Letamendia
1016075,tt16528036,0,"['Altrafilmica', 'Stroboscope Studios']","['Mexico', 'United States of America']",0,116,Juan Frausto
1016080,,0,[],[],0,8,Advik Beni
1016096,tt21840946,0,[],[],0,73,Matthew Festle
1016111,,0,[],[],0,0,
1016116,tt21817022,0,"['Videocine', 'EFICINE 189', 'Videocine S.A. de C.V.']",['Mexico'],0,100,José Manuel Cravioto
1016124,tt21186750,0,['Channel 4 Television'],[],0,94,Graeme Hart
1016133,,0,[],['Colombia'],0,14,Juan David Bohórquez Triana
1016134,,0,[],[],0,23,Mikele Landa Eiguren
1016137,,0,[],[],0,148,Owen Horsley
1016159,,0,['BrutX'],['France'],0,0,
1016167,tt15558182,0,"['High Sparks Films', 'Morrison Productions', 'Retro Gem Media']",[],0,75,Lee Westwick
1016175,tt13650206,0,[],[],0,94,Simon Napier-Bell
1016196,,0,['CJ 4DFLEX'],['South Korea'],0,0,
1016203,tt10380976,0,[],[],0,105,Brian D. Johnson
1016206,tt21956346,0,[],"['Brazil', 'France']",0,98,Liliane Mutti
1016207,,0,[],['Taiwan'],0,72,Chang Yung-chang
1016208,tt2109496,0,['Terra Mater Factual Studios'],['Austria'],0,72,Mark Fletcher
1016213,,0,[],['Ireland'],0,81,Sinéad O'Shea
1016217,tt21818816,0,['LONO studio'],['United Kingdom'],0,94,Vinay Shukla
1016234,tt21870580,0,[],[],0,60,Bill Benz
1016259,,80,[],[],0,23,Brinn Dwyer
1016268,tt16305734,0,"['Stratosphere Entertainment', 'Saint Studios Films']",['United States of America'],0,0,Donald Farmer
1016291,,0,[],[],0,0,
1016300,,0,"['Megamovie Sdn bhd', 'Astro First']",[],0,111,V. Nagaraj
1016312,,0,[],['South Korea'],0,70,Richard Kim
1016314,,0,[],[],0,91,Nikita Mikhalkov
1016315,,0,[],[],0,94,Timur Belyy
1016317,,0,[],[],0,85,Egor Klimovich
1016323,tt22981350,0,"['Czar Pictures', 'Sargona Film']",['Turkey'],0,109,Olgun Özdemir
1016325,,0,[],[],0,56,Li Sida
1016326,tt13136138,0,[],['United States of America'],0,83,Dmitry Golovin
1016327,,0,[],[],0,39,Daria Da Konseisao
1016332,tt19756362,0,[],[],0,97,Wataru Shibata
1016334,,0,[],['Japan'],0,86,Shunji Muguruma
1016337,,0,[],[],0,5,JT Trinidad
1016341,tt13678246,0,['Canal Azul'],['Brazil'],0,94,Aimar Labaki
1016347,,0,[],[],0,3,
1016354,,0,[],[],0,0,Lucía Seles
1016355,,0,[],[],0,90,Mehdi Ghazanfari
1016360,,0,[],[],0,85,Jang Gun-ho
1016362,,0,[],[],0,0,
1016368,,0,[],[],0,0,Lucía Seles
1016371,,0,[],['Canada'],0,0,Aude Leroux-Levesque
1016372,,0,[],[],0,90,Lucía Seles
1016373,tt27565958,0,[],[],0,0,Lucía Seles
1016375,,0,[],[],0,3,
1016385,,120,[],[],0,2,Ethan Batista
1016390,,0,[],[],0,75,Carlos Gonzalez
1016397,tt12246702,0,['Rock This World Productions'],['United States of America'],0,104,Jeff Rose
1016400,,0,[],[],0,0,Marcos Paulo Lobo
1016410,,0,[],['Hong Kong'],0,0,Will Or
1016423,tt19389034,0,[],[],0,21,Jeffrey Scott Richards
1016424,tt21922570,0,[],[],0,53,Daniel Ablin
1016431,tt8722080,0,[],[],0,95,Raul Sanchez Inglis
1016446,tt21916206,0,"['Constantin Television', 'Moovie']",['Germany'],0,96,Nils Willbrandt
1016448,,0,['Oliar Films'],['Belgium'],0,102,Arno Pluquet
1016451,,0,[],[],0,26,Franka Braun
1016453,tt18116138,0,['Second Sight Paranormal TV Productions'],['United States of America'],0,43,Ericka Boussarhane
1016459,tt15524568,0,[],['United States of America'],0,75,William Chaffin
1016461,,0,[],[],0,17,Mayra Hermosillo
1016463,,0,[],[],0,20,Sorina Gajewski
1016464,,350,['Celestra Productions'],[],0,7,Michael Warker
1016481,tt18260076,0,[],['France'],0,12,Elena Surina
1016483,,0,[],['Brazil'],0,20,Gary Gananian
1016488,,0,[],[],0,11,Marco Salaverría Hernández
1016491,,0,[],[],0,19,Eugenia Llaguno
1016493,tt21632832,35000,[],[],0,82,Sam McCoy
1016500,,0,['Bobi Lux'],['France'],0,13,Romain Daudet-Jahan
1016511,,0,"['Affreux, Sales & Méchants Productions']",['France'],0,14,Robert Hospyan
1016526,,0,['Lunarlight Cinema'],['United States of America'],0,9,Taylor McManus
1016528,,0,[],['Poland'],0,0,Robert Żurakowski
1016545,tt21889068,0,[],['United States of America'],0,12,
1016553,tt21250472,0,[],['France'],0,8,Arthur Morard
1016560,tt18748062,0,[],[],0,68,Ameir White
1016561,tt11011206,0,[],[],0,78,Mark K. Buddington
1016566,tt21310658,200000,['Big Why Media'],['United States of America'],0,125,Brett Monk
1016597,tt14603998,0,[],[],0,15,Kelli Horan
1016630,tt21072246,0,['Toei Company'],['Japan'],0,118,Isshin Inudo
1016651,tt21977920,0,['Juno11 Pictures'],"['Austria', 'Hungary']",0,98,Sándor Csoma
1016661,,0,[],[],0,0,Krisztina Goda
1016664,tt21937802,0,['Kecskemétfilm'],['Hungary'],0,0,Marcell Jankovics
1016678,,0,[],[],0,4,
1016679,tt13502308,0,[],['Ireland'],0,125,John Connors
1016686,tt11261538,0,[],['Germany'],0,86,Tom Bewilogua
1016689,tt21974150,0,[],['Germany'],0,108,Juri Padel
1016696,tt14336028,0,[],[],0,88,Emma Millions
1016698,,0,[],[],0,1,
1016700,,0,['IAC pictures'],['Kazakhstan'],0,0,Кайсар Бекешев
1016712,tt16481552,0,['315 Films'],['United States of America'],0,117,Tim Ritter
1016715,tt17008858,0,[],[],0,0,Gregory Hatanaka
1016717,,0,['Réservoir Prod'],['France'],0,45,Matthieu Valluet
1016721,tt16960572,0,"['Cimino Productions', 'CineRidge Entertainment', 'Cinema Epoch']",['United States of America'],0,66,Gregory Hatanaka
1016722,,0,[],['China'],0,97,Xu Lin
1016728,tt15491180,0,[],[],0,67,Craijece Danielle
1016731,,0,[],[],0,0,
1016738,tt21385418,0,"['1108 Media', 'ATC Productions', 'Scar Films']",['United States of America'],0,0,Dalton Okolo
1016757,,0,[],['Greece'],0,10,Kostas Spanoudakis
1016759,,0,[],['Poland'],0,56,Władysław Jurków
1016767,tt23036540,0,[],['Brazil'],0,107,Haroldo Borges
1016774,,0,[],[],0,1,
1016805,tt17676720,0,[],[],0,66,
1016820,tt11552492,0,['Hamzeh Mystique Films'],"['Azerbaijan', 'Iran']",0,102,Miryam Zahirimehr
1016829,,0,[],['Italy'],0,15,Luigi Chiapolino
1016851,tt12591654,130000,"['Lil Cowboy', 'Traverse Media']",['United States of America'],0,101,Gavin Fields
1016858,,0,['shinkebenia'],['Peru'],0,0,Michel Gómez
1016861,,0,[],[],0,15,Nikulás Tumi
1016889,,0,"['Honkey Donk Productions', 'Thomas Films (TF)']",[],0,60,Thomas Merideth
1016890,,0,[],['Myanmar'],0,13,Shwe Phoo
1016902,tt21383712,0,"['Done+Dusted', 'Act III Productions']",['United States of America'],0,85,James B. Merryman
1016910,,0,[],[],0,11,Andrei Krasavin
1016911,,0,[],"['France', 'Kazakhstan', 'Russia', 'United Kingdom']",0,15,Radik Kudoyarov
1016912,,0,[],[],0,18,Zhdan Tikhonov
1016913,,0,[],[],0,17,Amir Karakulov
1016914,,0,[],[],0,21,Dmitry Khonin
1016915,tt19818790,0,['Sizigia Films'],[],0,88,Sinhué F. Benavides
1016916,,0,[],[],0,20,Amanbek Azhymat
1016917,,0,[],[],0,14,Siarhei Zhdanovich
1016919,,0,[],[],0,17,Maxim Karpylev
1016922,,0,[],[],0,6,Sofia Vitver
1016924,,0,[],[],0,29,Artak Serovani-Oganyan
1016925,,0,[],[],0,9,Andrei Krasavin
1016926,,0,[],[],0,22,Alexander Dolinsky
1016929,,0,[],[],0,8,Elena Vorobyova
1016930,,0,[],['Kazakhstan'],0,27,Roman Chernikov
1016933,,0,['ARTE'],['France'],0,0,Antje Christ
1016937,,0,['ARTE'],['France'],0,0,
1016939,,0,[],[],0,15,Alexander Kuzovkov
1016940,,0,[],[],0,22,Ljudmila Potapova
1016942,,0,[],[],0,16,Andrei Ruzhitsky
1016943,,0,[],[],0,9,Zhdan Tikhonov
1016944,,0,[],[],0,16,Veronika Ponomareva
1016945,,0,[],[],0,21,Nikita Bigdan
1016947,,0,[],[],0,11,Nikita Tkachev
1016948,,0,[],[],0,19,Ekaterina Lebedeva
1016949,,0,[],[],0,20,Ljudmila Potapova
1016951,,0,[],[],0,20,Anastasia Biryucheva
1016971,,0,[],[],0,68,Vitaly Dubinin
1016973,,0,[],[],0,90,Andrey Andreev
1016975,,0,[],[],0,31,Galina Evtushenko
1016976,,0,[],[],0,44,Alexander Kalachnikov
1016977,,0,[],[],0,39,Maxim Gureev
1016978,,0,[],[],0,52,Sergei Sholokhov
1016980,,0,[],[],0,64,Marina Chuvaylova
1016981,,0,[],[],0,26,Olga Lapteva
1016982,,0,[],[],0,47,Boris Travkin
1016983,,0,[],[],0,44,Evgeniy Barkhanov
1016985,,0,[],[],0,76,Svetlana Bychenko
1016986,,0,[],['Argentina'],0,2,Gastón Ávalos
1016991,tt21907806,10000,['Kovac Industries'],['United States of America'],0,13,Andrew Kovac
1016993,,0,[],['China'],0,80,Bo Yin
1016997,,0,[],[],0,3,Sonya Mwambu
1016999,,0,[],[],0,3,Sandy McLennan
1017000,,50,['Dayıların Sessizliği'],['Turkey'],0,0,memet muzafferoğlu
1017005,tt15164598,0,[],[],0,18,Katie McNeice
1017006,,0,[],[],0,143,Yang Wei-Hsin
1017020,tt8398842,0,"['Realization Pictures', 'K2 Pictures', 'Ark Media', 'ITVS']",['United States of America'],0,80,Phil Bertelsen
1017036,tt8054378,0,[],[],0,93,Justin Kreutzmann
1017053,,0,[],[],0,20,Marcos Buznego
1017056,tt21937348,0,[],[],0,0,Jean-Christophe Ribot
1017062,,0,[],[],0,7,Kymberly McDaniel
1017069,,0,[],[],0,58,Matthew Riutta
1017071,,0,[],[],0,73,Mackenzie Bell
1017072,,0,[],[],0,3,Maria Gian
1017075,tt22853396,100,['Social Skeleton films'],['Canada'],0,4,Aidan Beatty
1017078,tt16746504,0,[],[],0,71,Tommaso Colognese
1017081,,0,[],['South Korea'],0,0,ahndro
1017085,tt21938042,0,['Viva Films'],['Philippines'],0,92,Joselito Altarejos
1017086,tt14617248,0,['DAR Movies & Film Industries Pvt. Ltd.'],['Nepal'],0,125,
1017093,,0,['La Mirilla Cine'],['Argentina'],0,0,Marcelo Galvez
1017097,tt21956112,0,[],[],0,15,Leon Cheo
1017101,tt17886702,0,[],[],0,20,Lisa Ranran Hu
1017104,,0,[],['Japan'],0,83,Shinji Imaoka
1017106,,0,['EN LA SALSA PRODS'],['Spain'],0,0,Maddi Arzallus
1017126,tt10971092,0,['Crimson Engine'],['United States of America'],0,90,Rubidium Wu
1017128,tt15035478,0,[],[],0,165,"Roger Lay, Jr."
1017129,tt23636152,0,"['Central Partnership', 'Soyuzmultfilm', 'Okko Studios', 'Cinema Fund']",['Russia'],0,85,Григорий Вожакин
1017134,,0,[],[],0,49,Chris Ledger
1017135,tt15307244,0,"['The Star Film Company', 'Tripfliex']",['South Africa'],0,101,Tim Greene
1017138,tt21904394,0,"['Filmax', 'Volta Producción']",['Spain'],0,105,Diego López-Fernández
1017141,tt13413498,0,[],[],0,0,Jason Park
1017144,tt17491916,0,[],[],0,0,Víctor Matellano
1017145,,0,['Sonnyboo'],['United States of America'],0,91,Peter John Ross
1017146,tt21919904,0,"['Brown Bag Films', 'Disney Television Animation', 'Disney Junior']",['United States of America'],0,22,Alicia Minter
1017150,,0,[],['Canada'],0,18,Daniel Warth
1017154,tt16591574,0,"['Alba Sotorra', 'Demkat Films', 'Komîna Fîlm a Rojava', 'Med Film', 'art rec']","['France', 'Iraq', 'Spain', 'Syrian Arab Republic']",0,158,Özlem Yaşar
1017155,,0,['Phone Made Good Film'],['Hong Kong'],0,0,Ren Xia
1017159,,0,[],['China'],0,84,Hui Xiang
1017168,,0,['Indiestory'],['South Korea'],0,153,Yoo Ji-young
1017169,tt22173158,0,[],['South Korea'],0,95,Lee Ha-ram
1017172,,0,[],['South Korea'],0,112,Kim Tae-hoon
1017174,,0,[],['South Korea'],0,117,Jung Ki-hyuk
1017178,tt20892790,0,[],[],0,10,Urvashi Pathania
1017179,,0,['Vajra Films'],[],0,3,Prasad Vasant
1017189,tt5215096,0,[],[],0,93,Ben Lanoha
1017193,tt21910536,0,"['Media Pending, LLC']",[],0,47,Paul Escandon
1017200,,0,[],['Philippines'],0,7,Aliyah Balderama
1017208,,0,[],['Philippines'],0,3,Andrea R. Valenzuela
1017213,,0,[],[],0,8,Levi Hott
1017218,,0,[],[],0,0,Marc Costa
1017230,tt21289410,0,[],[],0,101,
1017241,tt15030064,0,[],[],0,0,
1017288,tt12728346,0,[],['Canada'],0,0,
1017290,tt20124312,500,[],['United States of America'],0,8,Evan A. Baker
1017309,tt21852330,0,['Ethan Partington Animation'],['United States of America'],0,7,Ethan Partington
1017320,,0,[],[],0,7,Pilar Calvo
1017324,tt14492656,0,"['Troma Entertainment', 'Troma']","['Ireland', 'United Kingdom', 'United States of America']",0,216,Jamie Greco
1017326,tt18379984,0,[],[],0,15,Manuel Jiménez Núñez
1017328,tt17057254,0,['New Blood Productions'],['United States of America'],0,80,Andrew Sawyer
1017329,tt10947934,0,['Visual Communications'],[],0,81,Shaun Vivaris
1017332,tt21153852,0,[],[],0,102,Malcolm Clarke
1017333,tt4914486,0,"['Total Entertainment', '20th Century Fox Brazil', 'Buena Vista International']",['Brazil'],0,87,Felipe Joffily
1017337,tt21909924,0,['ARTE'],['France'],0,53,Clara Kuperberg
1017339,tt21906206,0,"['Motion Picture Corporation of America', 'Hideaway Pictures', 'Brad Krevoy Television', 'Hp Hotel Holiday Productions', 'Northern Ontario Film Studios']","['Canada', 'United States of America']",0,84,Ron Oliver
1017340,,0,[],[],0,30,Thomas Merideth
1017361,tt20850072,0,"['CMW Autumn Productions', 'Reel One Entertainment']",['Canada'],0,85,Michelle Ouellet
1017383,,0,[],['Argentina'],0,0,Marcelo Mangone
1017386,tt21922404,0,['Gong Cine'],['Argentina'],0,77,Santiago Loza
1017387,tt22927636,0,[],['United States of America'],0,65,James Benning
1017396,tt22192366,0,['Pasik Cine'],['Argentina'],0,90,Jorge Pinarello
1017397,tt13548646,0,"['9 Studio Productions', 'Melanated Writers Society']",['United States of America'],0,25,David Pratt
1017402,,0,[],[],0,8,Fernando Gallucci
1017405,,0,[],[],0,24,Julián Merlo
1017411,,0,[],[],0,62,Sabrina Parel
1017415,,0,['Gaucho Estudio'],['Argentina'],0,133,
1017417,tt22179718,0,[],['Japan'],0,143,Rikiya Imaizumi
1017424,tt21817452,0,[],[],0,94,Nick Palmisciano
1017425,tt16477820,0,[],['United States of America'],0,19,
1017439,tt22776088,0,[],['Japan'],0,0,Shoichi Yokoyama
1017440,tt22179280,0,['Blue Cloud Film & Media'],['Macedonia'],0,13,Dejan Jovanov
1017443,,0,[],['Japan'],0,95,Akihiro Toda
1017454,,0,"['Prointel', 'Isla Audiovisual']",['Spain'],0,50,Salvador Calvo
1017460,,0,"['Prointel', 'Isla Audiovisual']",['Spain'],0,50,Alice Waddington
1017463,tt18303776,0,"['Prointel', 'Isla Audiovisual']",['Spain'],0,50,Jaume Balagueró
1017465,,0,"['Prointel', 'Isla Audiovisual']",['Spain'],0,50,Nacho Vigalondo
1017467,,0,[],[],0,4,Dermott Fairfield.
1017468,,0,[],[],0,0,Montepulciano Callen
1017469,tt13281788,0,"['501 Pictures', 'Kinogo Pictures', 'The Ubiquitous Studio 42']",['United States of America'],0,95,D.C. Hamilton
1017470,,0,[],[],0,0,Zev Howley.
1017478,,0,[],[],0,180,
1017479,,0,[],[],0,180,
1017481,tt19357834,0,[],['Turkey'],0,0,Berk Aygül
1017504,tt19751484,0,['Nicely Entertainment'],['United States of America'],0,90,Christopher James Lang
1017510,tt22005990,0,"['MTV Documentary Films', 'Passion Pictures', 'MBK Productions']",['United Kingdom'],0,27,Sarah McCarthy
1017511,,0,[],[],0,10,Hazel McKibbin
1017513,tt11854700,0,[],[],0,24,Michael Spiccia
1017515,,0,[],[],0,15,Rita Ferrando
1017516,,0,[],[],0,8,Salar Pashtoonyar
1017517,tt22006384,0,[],[],0,9,Sandulela Asanda
1017518,tt21631716,0,[],['Canada'],0,12,Pierre-Hughes Dallaire
1017519,,0,[],[],0,17,Karen Chapman
1017520,,0,[],[],0,16,Asia Youngman
1017522,,0,"['Qissi Production SRL', 'Pfaff Sabrina Productions', 'Associé Depardieu Alain']",['Belgium'],0,109,Abdel Qissi
1017524,,0,[],[],0,11,Gurjeet Kaur Bassi
1017528,,1254,['Camera Stylo Films'],['India'],1,100,MEHER
1017532,,0,[],"['Argentina', 'Spain']",0,6,Lara Maltz
1017538,,0,[],[],0,34,Meriem Bennani
1017539,,0,['Folks Animation'],['Canada'],0,17,Alain Fournier
1017542,,0,[],['Belgium'],0,6,Mafalda Jares
1017544,,0,[],['United States of America'],0,5,Kevin Ralston
1017546,,0,[],[],0,2,Pierre Vandamme
1017548,,0,[],['Belgium'],0,19,Ophélie Nève
1017552,tt16316720,0,[],['Belgium'],0,24,Adrien Orville
1017553,,0,[],[],0,11,Emmanuel Mata
1017555,,15,['BoxHouse Films'],['Mexico'],0,19,Nahum R. Maya
1017562,,0,[],[],0,4,Emmanuel Mata
1017563,tt19844134,0,[],['Belgium'],0,24,Antoine Dricot
1017564,tt19783758,0,['Octopods Films'],['Belgium'],0,17,Simon Heymans
1017574,tt16311102,0,['Big Trouble in Little Belgium'],['Belgium'],0,5,Jérôme Jacob-Paquay
1017575,,0,[],[],0,10,Sameer Rai
1017583,tt17001618,0,[],['France'],0,3,Maxence Cazorla
1017585,tt4919884,0,[],['United States of America'],0,15,Alexander Thompson
1017592,,0,[],['Philippines'],0,6,Alyssa Suico
1017593,,1000,['Heiko Digital'],['Mexico'],0,5,Sergio Galdámez
1017595,,0,[],[],0,95,
1017613,tt23830542,0,[],[],0,90,Anna Baranowski
1017616,tt20870918,0,['Lost and Found Film'],['United States of America'],0,0,Patricia Cuffie-Jones
1017619,tt16292538,0,"['Amazon Studios', '3Pas Studios', 'Arco Entertainment Media']",[],0,89,Santiago Fábregas
1017621,,0,[],['South Korea'],0,17,Son Min-zun
1017622,,0,[],[],0,10,Jeong Da-yi
1017626,,2800,"['Bathtub Studios', 'Scissor Gang Productions']",[],0,2,John Sweeney
1017631,tt21448328,0,[],[],0,0,
1017639,,150,[],[],0,20,Ethan Guglielmo
1017643,tt21848202,0,[],['Mexico'],0,18,Adrián García Torri
1017648,tt20101528,0,[],[],0,18,Dani Solaguren
1017652,tt14452768,0,[],[],0,80,Carmen Kaltchev Soto
1017654,,0,[],[],0,0,David Ibarra
1017660,tt3040098,500000,"['Eddie Brochin Productions', 'Ultimate Outdoors TV']",[],0,70,
